Event.Date,Location,Country,Aircraft.Category,Make,Model,Injury.Severity,Aircraft.damage,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,severe_injuries,total_injuries,estimated_passengers,fatal_injury_rate,serious_injury_rate,is_destroyed,aircraft_type
2013-07-31,"New Bedford, MA",United States,Airplane,BEECH,58,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_58
2013-07-31,"Batopilas, Mexico",Mexico,Airplane,BOEING,737,Non-Fatal,Unknown,1.0,Unknown,0.0,14.0,1.0,14.0,15.0,16.0,0.0,0.875,0,BOEING_737
2013-07-31,"Surat Thani, Thailand",Thailand,Airplane,BOEING,737,Unknown,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_737
2013-07-31,China,China,Airplane,BOEING,747,Non-Fatal,Unknown,1.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_747
2013-08-01,"West Yellowstone, MT",United States,Airplane,BELLANCA,7GCBC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELLANCA_7GCBC
2013-08-02,"Helena, MT",United States,Airplane,MOONEY,M20F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,MOONEY_M20F
2013-08-02,"Sonoma, CA",United States,Airplane,CHAMPION,7EC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CHAMPION_7EC
2013-08-02,"Leeds, United Kingdom",United Kingdom,Airplane,BOEING,737 - 377,Unknown,Unknown,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_737 - 377
2013-08-03,"Conway, SC",United States,Airplane,BEECH,D55,Fatal,Destroyed,2.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0,1,BEECH_D55
2013-08-03,"Chesterfield, MO",United States,Airplane,CIRRUS DESIGN CORP,SR22,Fatal,Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,CIRRUS DESIGN CORP_SR22
2013-08-03,"San Carlos, CA",United States,Airplane,CESSNA,170B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_170B
2013-08-03,"Lago Vista, TX",United States,Airplane,CESSNA,R182,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_R182
2013-08-03,"Portsmouth, NH",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172S
2013-08-03,"Knoxville, TN",United States,Airplane,CESSNA,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172N
2013-08-04,"Alma, GA",United States,Airplane,BEECH,A36,Fatal,Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,BEECH_A36
2013-08-04,"Chualar, CA",United States,Helicopter,BELL,206B,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,BELL_206B
2013-08-04,"Stanwood, WA",United States,Airplane,CESSNA,182P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0,CESSNA_182P
2013-08-04,"Meridian, MS",United States,Airplane,CESSNA,170B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_170B
2013-08-04,"Simmesport, LA",United States,Airplane,AIR TRACTOR INC,AT-301,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,AIR TRACTOR INC_AT-301
2013-08-04,"West Mifflin, PA",United States,Airplane,PIPER,PA-34-200T,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-34-200T
2013-08-04,"Hermleigh, TX",United States,Airplane,CESSNA,150D,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150D
2013-08-04,"Tallahassee, FL",United States,Airplane,MOONEY,M20R,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,MOONEY_M20R
2013-08-04,"West Jordan, UT",United States,Airplane,AVIAT AIRCRAFT INC,A-1B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AVIAT AIRCRAFT INC_A-1B
2013-08-04,"Paragominas, Brazil",Brazil,Airplane,EMBRAER,711ST,Fatal,Substantial,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,0,EMBRAER_711ST
2013-08-05,"Kokhanok, AK",United States,Airplane,CESSNA,U206F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_U206F
2013-08-05,"Balko, OK",United States,Airplane,AIR TRACTOR,AT-400,Fatal,Destroyed,1.0,Turbo Prop,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,AIR TRACTOR_AT-400
2013-08-05,"Mackinac Island, MI",United States,Airplane,CESSNA,182T,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_182T
2013-08-05,"Ackerly, TX",United States,Helicopter,HUGHES,369D,Fatal,Unknown,1.0,Turbo Shaft,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,0,HUGHES_369D
2013-08-06,"Vinton, IA",United States,Helicopter,BELL,47G-3B-1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELL_47G-3B-1
2013-08-06,"Santa Teresa, NM",United States,Airplane,PIPER,PA-36-300,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-36-300
2013-08-06,"Delta Junction, AK",United States,Helicopter,HUGHES,500D,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,HUGHES_500D
2013-08-07,"Akureyri, Iceland",Iceland,Airplane,BEECH,B200,Fatal,Destroyed,2.0,Unknown,2.0,0.0,1.0,2.0,3.0,4.0,0.5,0.0,1,BEECH_B200
2013-08-07,"Clare, MI",United States,Airplane,PIPER,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-180
2013-08-07,"Macae, Brazil",Brazil,Helicopter,SIKORSKY,S76 - A,Non-Fatal,Minor,2.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,SIKORSKY_S76 - A
2013-08-08,"North Pole, AK",United States,Airplane,CESSNA,185D,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_185D
2013-08-08,"Vertaizon, France",France,Airplane,SOCATA,TBM-700,Fatal,Substantial,1.0,Turbo Prop,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0,0,SOCATA_TBM-700
2013-08-08,"Kent, WA",United States,Airplane,CESSNA,172RG,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172RG
2013-08-08,"Tok, AK",United States,Helicopter,BELL,UH-1B,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELL_UH-1B
2013-08-09,"East Haven, CT",United States,Airplane,ROCKWELL INTERNATIONAL,690B,Fatal,Destroyed,2.0,Turbo Prop,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,ROCKWELL INTERNATIONAL_690B
2013-08-09,"Arctic Village, AK",United States,Airplane,AVIAT AIRCRAFT INC,A-1B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AVIAT AIRCRAFT INC_A-1B
2013-08-09,"Dumas, AR",United States,Airplane,AIR TRACTOR,AT-400,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AIR TRACTOR_AT-400
2013-08-09,"Zamora, Spain",Spain,Airplane,SOCATA,TB10 - NO SERIES,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,SOCATA_TB10 - NO SERIES
2013-08-10,"Poteau, OK",United States,Airplane,PIPER,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-180
2013-08-10,"Independence, OR",United States,Airplane,TAYLORCRAFT,BC12-D,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,TAYLORCRAFT_BC12-D
2013-08-10,"Overgaard, AZ",United States,Airplane,PIPER,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-180
2013-08-10,"Albers, IL",United States,Helicopter,BELL,206B,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELL_206B
2013-08-10,"Prescott, AZ",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172S
2013-08-10,"Mackinac Island, MI",United States,Airplane,ERCOUPE,415-C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,ERCOUPE_415-C
2013-08-11,"Hesperia, CA",United States,Airplane,PIPER,PA-24-250,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-24-250
2013-08-11,"Verona, NY",United States,Airplane,MAULE,M-5-210C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,MAULE_M-5-210C
2013-08-12,"Fredericksburg, VA",United States,Airplane,PIPER,PA-28R-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28R-180
2013-08-12,"West Yellowstone, MT",United States,Airplane,BEECH,E35,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.0,0,BEECH_E35
2013-08-12,"Larchwood, IA",United States,Airplane,ROCKWELL INTERNATIONAL,S-2R,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,ROCKWELL INTERNATIONAL_S-2R
2013-08-12,"McCarthy, AK",United States,Airplane,PIPER,PA-18-150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-18-150
2013-08-13,"Paradise, CA",United States,Airplane,CHAMPION,7GCAA,Fatal,Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,CHAMPION_7GCAA
2013-08-13,"Paxson, AK",United States,Airplane,PIPER,PA-18-150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-18-150
2013-08-13,"Peoria, IL",United States,Airplane,BEECH,58P,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_58P
2013-08-13,"Ship Shoal 208H,",United States,Helicopter,BELL,407,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.75,0,BELL_407
2013-08-14,"Birmingham, AL",United States,Airplane,AIRBUS,A300 - F4 622R,Fatal,Destroyed,2.0,Turbo Fan,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,AIRBUS_A300 - F4 622R
2013-08-14,"Metaline Falls, WA",United States,Airplane,CESSNA,172H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172H
2013-08-14,"Aurora, OR",United States,Airplane,PIPER,PA-20,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-20
2013-08-14,"Eastport, MI",United States,Airplane,TAYLORCRAFT,BC12-D1,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,TAYLORCRAFT_BC12-D1
2013-08-15,"Sleetmute, AK",United States,Airplane,CESSNA,U206,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_U206
2013-08-16,"Indian Trail, NC",United States,Airplane,PIPER,PA-22-150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-22-150
2013-08-16,"Brooklyn, IA",United States,Airplane,CESSNA,206,Fatal,Minor,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,0,CESSNA_206
2013-08-16,"Sleetmute, AK",United States,Airplane,CESSNA,185,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_185
2013-08-17,"Bolzano, Italy",Italy,Airplane,CESSNA,172,Fatal,Destroyed,1.0,Unknown,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0,1,CESSNA_172
2013-08-18,"Kankakee, IL",United States,Airplane,CESSNA,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172
2013-08-18,"Kansas City, MO",United States,Airplane,MOONEY,M20J,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,0,MOONEY_M20J
2013-08-18,"Sisters, OR",United States,Airplane,CESSNA,172B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172B
2013-08-18,"Wheeling, IL",United States,Airplane,BEECH,35,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_35
2013-08-18,"Middletown, DE",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172S
2013-08-18,"Ami, Japan",Japan,Airplane,BEECH,A36 - TC,Non-Fatal,Substantial,1.0,Unknown,0.0,2.0,2.0,2.0,4.0,5.0,0.0,0.4,0,BEECH_A36 - TC
2013-08-18,"Lee's Summit, MO",United States,Helicopter,ROBINSON HELICOPTER COMPANY,R22 MARINER,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,ROBINSON HELICOPTER COMPANY_R22 MARINER
2013-08-20,"Meeteetse, WY",United States,Airplane,CESSNA,172E,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_172E
2013-08-20,"Bingham, ME",United States,Airplane,BEECH,C23,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_C23
2013-08-21,"Indianapolis, IN",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172S
2013-08-21,"Palmer, AK",United States,Airplane,CESSNA,180J,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_180J
2013-08-22,"Manassas, VA",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172S
2013-08-22,"Boise, ID",United States,Airplane,CESSNA,206,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_206
2013-08-22,"Madera, CA",United States,Airplane,PIPER,PA-38,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-38
2013-08-22,"Las Palmas, Spain",Spain,Airplane,BOEING,737,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_737
2013-08-23,"Easton, MD",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_152
2013-08-23,"Gatwick, United Kingdom",United Kingdom,Airplane,BOEING,757,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_757
2013-08-24,"Sacramento, CA",United States,Airplane,PIPER,PA 28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0,PIPER_PA 28
2013-08-24,"Tehachapi, CA",United States,Airplane,PIPER,PA 28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,1.0,2.0,3.0,4.0,0.0,0.5,0,PIPER_PA 28
2013-08-24,"Talkeetna, AK",United States,Airplane,PIPER,PA-18A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666,0,PIPER_PA-18A
2013-08-24,"Anchorage, AK",United States,Airplane,CESSNA,150L,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,0,CESSNA_150L
2013-08-24,"Concord, WI",United States,Airplane,CESSNA,182A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_182A
2013-08-24,"Marco Island, FL",United States,Airplane,MOONEY,M20J,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,MOONEY_M20J
2013-08-24,"Mitchellville, MD",United States,Airplane,CESSNA,172P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172P
2013-08-24,"Tokotna, AK",United States,Airplane,CESSNA,U206F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_U206F
2013-08-25,"Taunton, MA",United States,Airplane,AERONCA,7AC,Fatal,Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,AERONCA_7AC
2013-08-25,"Shelter Island, NY",United States,Airplane,CESSNA,172R,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_172R
2013-08-25,"Faribault, MN",United States,Airplane,PIPER,PA-22-108,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-22-108
2013-08-26,"Miami, FL",United States,Airplane,CESSNA,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172N
2013-08-26,"Clayton, NM",United States,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,Non-Fatal,Substantial,1.0,Reciprocating,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.75,0,ROBINSON HELICOPTER COMPANY_R44 II
2013-08-27,"Paris, IL",United States,Airplane,CESSNA,421C,Fatal,Destroyed,2.0,Turbo Prop,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,CESSNA_421C
2013-08-27,"Chestertown, MD",United States,Airplane,CESSNA,150L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150L
2013-08-27,"Anchorage, AK",United States,Airplane,CESSNA,170B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_170B
2013-08-27,"Bethel, AK",United States,Airplane,DEHAVILLAND,DHC-2 MK. I(L20A),Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,DEHAVILLAND_DHC-2 MK. I(L20A)
2013-08-27,"Wickede, Germany",Germany,Airplane,PIPER,PA-32T,Fatal,Destroyed,1.0,Reciprocating,7.0,0.0,0.0,7.0,7.0,8.0,0.875,0.0,1,PIPER_PA-32T
2013-08-27,"Sarnen, Eswatini",Eswatini,Airplane,PIPER,PA-28R-201,Fatal,Substantial,1.0,Unknown,1.0,0.0,2.0,1.0,3.0,4.0,0.25,0.0,0,PIPER_PA-28R-201
2013-08-28,"Wahiawa, HI",United States,Airplane,CHAMPION,8KCAB,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333,0,CHAMPION_8KCAB
2013-08-28,"Gould, AR",United States,Airplane,AIR TRACTOR INC,AT 802,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AIR TRACTOR INC_AT 802
2013-08-29,"Danville, VA",United States,Airplane,PIPER,PA-28-161,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,PIPER_PA-28-161
2013-08-29,"Sutton, AK",United States,Airplane,CHAMPION,7ECA,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,0,CHAMPION_7ECA
2013-08-29,"Fort Lauderdale, FL",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172S
2013-08-30,"Limington, ME",United States,Airplane,CESSNA,172,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,0,CESSNA_172
2013-08-30,"Blairsville, GA",United States,Airplane,DIAMOND AIRCRAFT IND INC,DA 40,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666,0,DIAMOND AIRCRAFT IND INC_DA 40
2013-08-30,"Rancho Palos Verdes, CA",United States,Airplane,PIPER,PA-18-105 SPECIAL,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,PIPER_PA-18-105 SPECIAL
2013-08-30,"McComb, MS",United States,Airplane,CESSNA,172L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_172L
2013-08-30,"Apex, NC",United States,Airplane,CESSNA,172E,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172E
2013-08-30,"Macas, Spain",Spain,Airplane,PIPER,PA-32-300,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,7.0,1.0,8.0,9.0,0.0,0.1111111111111111,0,PIPER_PA-32-300
2013-08-30,"Rumney, NH",United States,Airplane,CESSNA,U206F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_U206F
2013-08-30,"Matoes do Norte, Brazil",Brazil,Helicopter,BELL,206B,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELL_206B
2013-08-30,"Auckland, New Zealand",New Zealand,Airplane,BOEING,737,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_737
2013-08-31,"Caballo, NM",United States,Helicopter,ROBINSON,R44 II,Fatal,Substantial,1.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0,0,ROBINSON_R44 II
2013-08-31,"Nikolai, AK",United States,Airplane,PIPER,PA-18A,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.0,1,PIPER_PA-18A
2013-08-31,"Chesapeake, VA",United States,Airplane,PIPER,PA-28RT-201,Non-Fatal,Unknown,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28RT-201
2013-08-31,"Plattsmouth, NE",United States,Airplane,AERONCA,7EC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AERONCA_7EC
2013-09-01,"Telluride, CO",United States,Airplane,BEECH,1900D,Non-Fatal,Substantial,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_1900D
2013-09-01,"Homedale, ID",United States,Airplane,BEECH,C-50,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_C-50
2013-09-01,"Boulder, CO",United States,Airplane,CESSNA,182,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_182
2013-09-01,"Deer Valley, AZ",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172S
2013-09-01,"Hardwick, VT",United States,Airplane,AERONCA,65CA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0,AERONCA_65CA
2013-09-01,"Fortaleza, Brazil",Brazil,Airplane,AIRBUS,A330 - 203,Non-Fatal,Unknown,1.0,Unknown,0.0,14.0,1.0,14.0,15.0,16.0,0.0,0.875,0,AIRBUS_A330 - 203
2013-09-01,"Dar Es Salaam, Tanzania, United Republic of",Tanzania,Airplane,BOEING,737,Unknown,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_737
2013-09-03,"Skwentna, AK",United States,Airplane,PIPER,PA-18-150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,PIPER_PA-18-150
2013-09-03,"Lenox Twp., PA",United States,Airplane,CESSNA,T-50,Fatal,Destroyed,2.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,CESSNA_T-50
