Event.Date,Location,Country,Aircraft.Category,Make,Model,Injury.Severity,Aircraft.damage,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries
2011-08-04 00:00:00,"Nekoosa, WI",United States,Airplane,AIR TRACTOR INC,AT-301,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-05 00:00:00,"Amarillo, TX",United States,Airplane,CESSNA,T210N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,3.0,2.0
2011-08-05 00:00:00,"Sherman, TX",United States,Airplane,PIPER,PA-18A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0
2011-08-05 00:00:00,"Colorado Springs, CO",United States,Airplane,ATTAWAY ROBERT H,RV6A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2011-08-05 00:00:00,"Frostproof, FL",United States,Airplane,NELSEN LYNN H,LIGHTNING,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-05 00:00:00,"Sylacauga, AL",United States,Airplane,CESSNA,172K,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-05 00:00:00,"Los Cruces, NM",United States,Airplane,CESSNA,182S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-05 00:00:00,"Hot Springs, AR",United States,Airplane,AYRES CORPORATION,S2R-G10,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,1.0,0.0
2011-08-06 00:00:00,"Chino Hills, CA",United States,Helicopter,ROTORWAY,EXEC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-06 00:00:00,"Farmingdale, NY",United States,Airplane,Didier Siffer (E-AB),Arion Lightning,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-06 00:00:00,"Metone, IN",United States,Helicopter,HYDE WILLIAM R,HELICYCLE,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0
2011-08-06 00:00:00,"Douglas, KS",United States,Airplane,QUICKSILVER,SPRINT II,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,1.0
2011-08-06 00:00:00,"Atlanta, GA",United States,Airplane,MCDONNELL DOUGLAS,DC-9-51,Non-Fatal,Minor,2.0,Turbo Jet,0.0,0.0,0.0
2011-08-06 00:00:00,"Falcon, CO",United States,Airplane,FERGUSON AIRCRAFT,FERGY 1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0
2011-08-06 00:00:00,"Elizabethtown, NC",United States,Airplane,PIPER,PA-46-310P,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0
2011-08-07 00:00:00,"Coalinga, CA",United States,Airplane,SIAI MARCHETTI,F.260,Non-Fatal,Substantial,1.0,Reciprocating,0.0,4.0,0.0
2011-08-07 00:00:00,"Warrenton, VA",United States,Airplane,MAULE,M-7-235,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2011-08-07 00:00:00,"Paducah, KY",United States,Airplane,HODGES SAMUEL J,RV-7A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-07 00:00:00,"Millsap, TX",United States,Airplane,PIPER,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-07 00:00:00,"Coldfoot, AK",United States,Airplane,PIPER,PA-18-150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-08 00:00:00,"Millersburg, OH",United States,Airplane,PIPER,PA-23,Fatal,Substantial,2.0,Reciprocating,3.0,0.0,0.0
2011-08-08 00:00:00,"Chicago, IL",United States,Airplane,EMBRAER,EMB-135KL,Non-Fatal,Unknown,2.0,Turbo Jet,0.0,0.0,0.0
2011-08-08 00:00:00,"St. Augustine, FL",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-08 00:00:00,"Willcox, AZ",United States,Airplane,AIR TRACTOR INC,AT-602,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,1.0,0.0
2011-08-08 00:00:00,"Deer Park, WA",United States,Helicopter,ROBINSON HELICOPTER,R22 BETA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-08 00:00:00,"Pinedale, WY",United States,Airplane,Glasair Aviation LLC,Sportsman,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-09 00:00:00,"Charleston, SC",United States,Airplane,PIPER,PA-32RT-300,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-09 00:00:00,"Boulder, CO",United States,Airplane,CESSNA,182C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-09 00:00:00,"Bloomington, IN",United States,Airplane,CESSNA,TR182,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-10 00:00:00,"New Washoe City, NV",United States,Airplane,Aircraft Mfg & Design LLC,CH750 STOL,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-10 00:00:00,"Mansfield, SD",United States,Airplane,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-10 00:00:00,"Bronson, IA",United States,Airplane,WEATHERLY,201C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-10 00:00:00,"Ankeny, IA",United States,Airplane,FLIGHT DESIGN GMBH,CTLS,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-11 00:00:00,"Nelson, NE",United States,Airplane,AIR TRACTOR INC,AT-400,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0
2011-08-11 00:00:00,"Titusville, FL",United States,Helicopter,ROBINSON,R22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-11 00:00:00,"Rockwall, TX",United States,Airplane,BEECH,35-C33,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-11 00:00:00,"Chenga Bay, AK",United States,Airplane,PIPER,PA-11,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-12 00:00:00,"Kodiak, AK",United States,Airplane,PIPER,PA-32-301,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-12 00:00:00,"Arcadia, FL",United States,Airplane,CESSNA,U206F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-12 00:00:00,"Dubois, WY",United States,Airplane,RICHMOND JIM R,CCK-1865,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-13 00:00:00,"Seattle, WA",United States,Airplane,CESSNA,210L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-13 00:00:00,"Canon, GA",United States,Airplane,NORTH AMERICAN,AT-6D,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-13 00:00:00,"Elkins, WV",United States,Airplane,CESSNA,172M,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-13 00:00:00,"Madrid, IA",United States,Airplane,FAIRCHILD,M-62,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2011-08-13 00:00:00,"Uvalde, TX",United States,Airplane,AIR TRACTOR INC,AT-402,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0
2011-08-13 00:00:00,"Conroe, TX",United States,Airplane,STEVENS R P/MCCRIGHT D W,VANS RV-6,Fatal,Substantial,1.0,Reciprocating,1.0,1.0,0.0
2011-08-13 00:00:00,"Coldfoot, AK",United States,Airplane,PIPER,PA-18-135,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-13 00:00:00,"West Liberty, KY",United States,Airplane,TAYLORCRAFT,BC12-D,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-13 00:00:00,"Abingdon, VA",United States,Airplane,G-DAWG LLC,JUST ACFT HIGHLANDER,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-13 00:00:00,"Edgeley, ND",United States,Airplane,AIR TRACTOR INC,AT-301,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-13 00:00:00,"Lake Jackson, TX",United States,Airplane,FISHER MICHAEL E,Hyster,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2011-08-13 00:00:00,"Bryan, TX",United States,Airplane,PORBECK JOHN M,SLIPSTREAM GENESIS,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2011-08-14 00:00:00,"San Diego, CA",United States,Airplane,CESSNA,172P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-14 00:00:00,"Lemoore, CA",United States,Airplane,BEECH,B36TC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-14 00:00:00,"Lander, WY",United States,Airplane,BEECH,A36,Fatal,Destroyed,1.0,Turbo Prop,2.0,0.0,0.0
2011-08-14 00:00:00,"Front Royal, VA",United States,Airplane,PIPER,PA-28-236,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-14 00:00:00,"Los Banos, CA",United States,Helicopter,BELL,47G-3B-2,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0
2011-08-14 00:00:00,"Burley, ID",United States,Airplane,CESSNA,P210N,Fatal,Substantial,1.0,Reciprocating,4.0,0.0,0.0
2011-08-14 00:00:00,"Sabetha, KS",United States,Airplane,CESSNA,150H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0
2011-08-14 00:00:00,"McGrath, AK",United States,Airplane,CESSNA,207,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,4.0
2011-08-14 00:00:00,"Stanberry, MO",United States,Airplane,PIPER,PA-28-235,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-14 00:00:00,"Eastland, TX",United States,Airplane,CESSNA,400,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0
2011-08-14 00:00:00,"Fabens, TX",United States,Airplane,BOEING,A75N1(PT17),Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0
2011-08-15 00:00:00,"Silver Bow, MT",United States,Airplane,PIPER,PA-38-112,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2011-08-15 00:00:00,"Oakesdale, WA",United States,Airplane,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-15 00:00:00,"Horsham, Victoria, Australia",Australia,Airplane,PIPER,PA-28-180,Fatal,Substantial,1.0,Unknown,2.0,0.0,1.0
2011-08-15 00:00:00,"Hodgenville, KY",United States,Airplane,DIAMOND AIRCRAFT IND INC,DA 40,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,3.0
2011-08-15 00:00:00,"Lyon, France, France",France,Airplane,BOMBARDIER,CRJ701,Unknown,Minor,2.0,Unknown,0.0,0.0,0.0
2011-08-16 00:00:00,"Granbury, TX",United States,Airplane,QUAD CITY,CHALLENGER,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0
2011-08-16 00:00:00,"Hardin, MT",United States,Airplane,AIR TRACTOR INC,AT-401,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0
2011-08-16 00:00:00,"Graham, NC",United States,Airplane,PIPER AIRCRAFT INC,PA-32R-301T,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-16 00:00:00,"Cape Yakataga, AK",United States,Airplane,PIPER,PA-18-150,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2011-08-16 00:00:00,"Stillwater, OK",United States,Airplane,CESSNA,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-16 00:00:00,"West Chester, PA",United States,Airplane,MOONEY,M20R,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-16 00:00:00,"Ord, NE",United States,Airplane,CESSNA,A188,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-17 00:00:00,"Perryton, TX",United States,Airplane,PIPER,PA-31-310,Non-Fatal,Substantial,2.0,Reciprocating,0.0,1.0,0.0
2011-08-17 00:00:00,"Tupelo, MS",United States,Airplane,CESSNA,310Q,Fatal,Substantial,2.0,Reciprocating,1.0,0.0,0.0
2011-08-17 00:00:00,"Maysville, NC",United States,Airplane,EVANS ROBERT W SR,PEGAZAIR 100,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2011-08-17 00:00:00,"Teton Village, WY",United States,Airplane,P&M Aviation,GT450,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2011-08-17 00:00:00,"Pine Bluffs, WY",United States,Airplane,AIR TRACTOR INC,AT-602,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,1.0,0.0
2011-08-17 00:00:00,"Ransom Township, PA",United States,Airplane,QUAD CITY ULTRALIGHT CORP,CHALLENGER II,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0
2011-08-17 00:00:00,"Valdez, AK",United States,Airplane,PIPER,PA-18-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-17 00:00:00,"Finca Arrayanes, Colombia",Colombia,Airplane,CESSNA,152,Fatal,Destroyed,1.0,Unknown,2.0,0.0,0.0
2011-08-17 00:00:00,"Columbia, IL",United States,Airplane,SUMINSKI WALTER M,JABIRU SP,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-17 00:00:00,"Fortuna, CA",United States,Airplane,PIPER,J3C-65,Non-Fatal,Unknown,1.0,Reciprocating,0.0,0.0,0.0
2011-08-18 00:00:00,"El Campo, TX",United States,Airplane,GRUMMAN,G-164A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-18 00:00:00,"Whitesburg, GA",United States,Airplane,BEECH,B19,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2011-08-18 00:00:00,"Winnsboro, LA",United States,Airplane,CESSNA,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-18 00:00:00,"Forsyth, MT",United States,Airplane,PIPER,PA-18-150,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2011-08-18 00:00:00,"Tyonek, AK",United States,Airplane,PIPER,PA-20,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-18 00:00:00,"Cowiche, WA",United States,Airplane,LUSCOMBE,8A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-18 00:00:00,"Marree, Australia, Australia",Australia,Helicopter,AEROSPATIALE,AS355,Fatal,Substantial,2.0,Turbo Shaft,3.0,0.0,0.0
2011-08-18 00:00:00,"Snohomish, WA",United States,Airplane,JUNEAU (Zenith Aircraft Co),STOL CH-701,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-18 00:00:00,"Lincoln, CA",United States,Airplane,LUSCOMBE,8,Fatal,Unknown,1.0,Reciprocating,1.0,0.0,0.0
2011-08-18 00:00:00,"Monmouth, ME",United States,Airplane,PIPER,PA-22-108,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-18 00:00:00,"Stockholm-Skavsta Airport, Sweden",Sweden,Airplane,AIRBUS,A320,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0
2011-08-19 00:00:00,"Manasses, VA",United States,Airplane,PIPER,PA46,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0
2011-08-19 00:00:00,"Casper, WY",United States,Airplane,AVIAT AIRCRAFT INC,A-1C-200,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-19 00:00:00,"Jefferson, OR",United States,Airplane,CESSNA,170B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0
2011-08-19 00:00:00,", AO",Brazil,Helicopter,AGUSTA,AW139,Fatal,Substantial,1.0,Unknown,4.0,0.0,0.0
2011-08-19 00:00:00,"Atlantic Ocean, AO",Panama,Airplane,CESSNA,210K,Fatal,Destroyed,1.0,Unknown,6.0,0.0,0.0
2011-08-20 00:00:00,"Titusville, PA",United States,Airplane,CESSNA,172M,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2011-08-20 00:00:00,"Hammonton, NJ",United States,Airplane,MITCHELL DAVID N,LANCAIR IV P,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,1.0
2011-08-20 00:00:00,"Whitewood, SD",United States,Airplane,PIPER,PA-25-235,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0
2011-08-20 00:00:00,"Resolute, Canada",Canada,Airplane,BOEING,737,Unknown,Destroyed,2.0,Unknown,0.0,0.0,0.0
2011-08-20 00:00:00,"Kansas City, MO",United States,Airplane,VERTICAL UNLIMITED LLC,12,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0
2011-08-20 00:00:00,"Igiugig, AK",United States,Airplane,CESSNA,180A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-20 00:00:00,"Region del Bio Bio, Chile",Chile,Airplane,PIPER,PA30,Fatal,Substantial,2.0,Reciprocating,2.0,0.0,0.0
2011-08-20 00:00:00,"Bessemer, AL",United States,Airplane,PITTS,SPECIAL,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-20 00:00:00,"Smithville, TN",United States,Airplane,CANO DAVE,AVID FLYER MKIV,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-20 00:00:00,"Prescott, AZ",United States,Airplane,CESSNA,182A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-21 00:00:00,"Los Banos, CA",United States,Helicopter,BELL,47G-4,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,1.0,0.0
2011-08-21 00:00:00,"Alton, UT",United States,Airplane,CESSNA,182Q,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-21 00:00:00,"Cabazon, CA",United States,Airplane,PIPER,PA-31-310,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
2011-08-21 00:00:00,"Marshall, MI",United States,Airplane,AERO COMMANDER,CALLAIR A-9B,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0
2011-08-21 00:00:00,"Dillingham, AK",United States,Airplane,GRUMMAN,G-44,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
2011-08-21 00:00:00,"Shawno, WI",United States,Airplane,CESSNA,TU206G,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-21 00:00:00,"Brookings, OR",United States,Airplane,MAULE,M-7-235C,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0
2011-08-21 00:00:00,"Polson, MT",United States,Airplane,CESSNA,A185F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-21 00:00:00,"Fall City, WA",United States,Airplane,CIRRUS DESIGN CORP,SR22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-21 00:00:00,"La Porte City, IA",United States,Airplane,HENDRYX STEVE/WILEY ROSS,SUPER REBEL,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2011-08-21 00:00:00,"Joplin, MO",United States,Airplane,RANS DESIGNS INC,S-7LS,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-21 00:00:00,"Mauterndorf, Austria",Austria,Airplane,GARDAN,GY80-160,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2011-08-21 00:00:00,"Mt. Clemens, MI",United States,Airplane,BOEING,A75N1(PT17),Fatal,Unknown,1.0,Reciprocating,1.0,0.0,0.0
2011-08-22 00:00:00,"Alpine, TX",United States,Airplane,PIPER,AEROSTAR 601P,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
2011-08-22 00:00:00,"Emmett, ID",United States,Airplane,PIPER,PA-18-150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-22 00:00:00,"Matthews, MO",United States,Airplane,AIR TRACTOR,AT-502B,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0
2011-08-23 00:00:00,"Palo Alto, CA",United States,Airplane,BEECH,A23-24,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-23 00:00:00,"Cavanaugh Bay, ID",United States,Airplane,CESSNA,150G,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2011-08-23 00:00:00,"Monango, ND",United States,Airplane,"Air Tractor, Inc.",AT-400,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,1.0
2011-08-24 00:00:00,"Tok, AK",United States,Airplane,MAULE,M-5-210C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2011-08-24 00:00:00,"Ocala, FL",United States,Airplane,PAYNE/FOSTER,GLASAIR,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
